size_per_buffer_bytes,read_footprint_bytes,total_footprint_bytes,reuse_N,blocks,threads_per_block,saturated,trials,time_ms_median,time_ms_min,time_ms_max,time_ms_std,per_launch_ms_median,achieved_GBps_median,gpu_clock_mhz,power_mode,soc_temp_c,cuda_version,driver_version
25165824,50331648,75497472,32,32,256,0,10,19.160176,19.142401,19.173792,0.009310,0.598756,126.091,1300,MAXN,53.0,13.2,13.2
25165824,50331648,75497472,32,64,256,0,10,13.441920,13.427104,13.509536,0.021928,0.420060,179.730,1300,MAXN,53.0,13.2,13.2
25165824,50331648,75497472,32,128,256,0,10,14.371072,14.360448,14.382688,0.006198,0.449096,168.110,1300,MAXN,53.0,13.2,13.2
25165824,50331648,75497472,32,256,256,1,10,12.947136,12.939392,12.961440,0.005814,0.404598,186.599,1300,MAXN,53.0,13.2,13.2
25165824,50331648,75497472,32,512,256,0,10,13.086272,13.081376,13.094464,0.004239,0.408946,184.615,1300,MAXN,53.0,13.2,13.2
25165824,50331648,75497472,32,1024,256,1,10,12.782896,12.777856,12.786720,0.002927,0.399466,188.996,1300,MAXN,53.0,13.2,13.2
50331648,100663296,150994944,1,16,256,0,10,2.136224,2.131840,2.144896,0.003311,2.136224,70.683,1300,MAXN,53.0,13.2,13.2
50331648,100663296,150994944,1,32,256,0,10,1.188896,1.183360,1.192544,0.002342,1.188896,127.004,1300,MAXN,53.0,13.2,13.2
50331648,100663296,150994944,1,64,256,0,10,0.829504,0.826528,0.835552,0.002676,0.829504,182.030,1300,MAXN,53.0,13.2,13.2
50331648,100663296,150994944,1,128,256,0,10,0.890432,0.888768,0.893376,0.001388,0.890432,169.575,1300,MAXN,53.0,13.2,13.2
50331648,100663296,150994944,1,256,256,1,10,0.802704,0.801152,0.807808,0.001889,0.802704,188.108,1300,MAXN,53.0,13.2,13.2
50331648,100663296,150994944,1,512,256,0,10,0.816032,0.814592,0.820128,0.001490,0.816032,185.036,1300,MAXN,53.0,13.2,13.2
50331648,100663296,150994944,1,1024,256,1,10,0.796624,0.795488,0.798976,0.001059,0.796624,189.544,1300,MAXN,53.0,13.2,13.2
50331648,100663296,150994944,2,16,256,0,10,4.269008,4.257408,4.279264,0.005889,2.134504,70.740,1300,MAXN,53.0,13.2,13.2
50331648,100663296,150994944,2,32,256,0,10,2.374640,2.366304,2.380704,0.004017,1.187320,127.173,1300,MAXN,53.0,13.2,13.2
50331648,100663296,150994944,2,64,256,0,10,1.658656,1.652480,1.667872,0.005228,0.829328,182.069,1300,MAXN,53.0,13.2,13.2
50331648,100663296,150994944,2,128,256,0,10,1.776496,1.774432,1.779744,0.001881,0.888248,169.992,1300,MAXN,53.0,13.2,13.2
50331648,100663296,150994944,2,256,256,1,10,1.603424,1.599488,1.606208,0.001719,0.801712,188.341,1300,MAXN,53.0,13.2,13.2
50331648,100663296,150994944,2,512,256,0,10,1.630352,1.628160,1.658464,0.008609,0.815176,185.230,1300,MAXN,53.0,13.2,13.2
50331648,100663296,150994944,2,1024,256,1,10,1.588192,1.587232,1.590016,0.000852,0.794096,190.147,1300,MAXN,53.0,13.2,13.2
50331648,100663296,150994944,4,16,256,0,10,8.532144,8.520064,8.544672,0.006686,2.133036,70.789,1300,MAXN,53.0,13.2,13.2
50331648,100663296,150994944,4,32,256,0,10,4.743056,4.738144,4.755648,0.004988,1.185764,127.340,1300,MAXN,53.0,13.2,13.2
50331648,100663296,150994944,4,64,256,0,10,3.307520,3.301344,3.312480,0.003670,0.826880,182.608,1300,MAXN,53.0,13.2,13.2
50331648,100663296,150994944,4,128,256,0,10,3.551856,3.545312,3.555072,0.002671,0.887964,170.046,1300,MAXN,53.0,13.2,13.2
50331648,100663296,150994944,4,256,256,1,10,3.205568,3.200416,3.212672,0.003681,0.801392,188.416,1300,MAXN,53.0,13.2,13.2
50331648,100663296,150994944,4,512,256,0,10,3.256784,3.252896,3.260832,0.002208,0.814196,185.453,1300,MAXN,53.0,13.2,13.2
50331648,100663296,150994944,4,1024,256,1,10,3.173856,3.171680,3.179936,0.002211,0.793464,190.298,1300,MAXN,53.0,13.2,13.2
50331648,100663296,150994944,8,16,256,0,10,17.073968,17.050400,17.100737,0.014699,2.134246,70.749,1300,MAXN,53.0,13.2,13.2
50331648,100663296,150994944,8,32,256,0,10,9.484112,9.465120,9.493760,0.008718,1.185514,127.367,1300,MAXN,53.0,13.2,13.2
50331648,100663296,150994944,8,64,256,0,10,6.618864,6.607872,6.626784,0.005107,0.827358,182.503,1300,MAXN,53.0,13.2,13.2
50331648,100663296,150994944,8,128,256,0,10,7.098752,7.095808,7.108672,0.004207,0.887344,170.165,1300,MAXN,53.0,13.2,13.2
50331648,100663296,150994944,8,256,256,1,10,6.406144,6.403552,6.409824,0.002200,0.800768,188.563,1300,MAXN,53.0,13.2,13.2
50331648,100663296,150994944,8,512,256,0,10,6.511104,6.508448,6.515168,0.002328,0.813888,185.523,1300,MAXN,53.0,13.2,13.2
50331648,100663296,150994944,8,1024,256,1,10,6.343936,6.339328,6.350976,0.003146,0.792992,190.412,1300,MAXN,53.0,13.2,13.2
50331648,100663296,150994944,16,16,256,0,10,34.131041,34.108799,34.139584,0.010142,2.133190,70.784,1300,MAXN,53.0,13.2,13.2
50331648,100663296,150994944,16,32,256,0,10,18.956912,18.944736,18.981632,0.010054,1.184807,127.443,1300,MAXN,53.0,13.2,13.2
50331648,100663296,150994944,16,64,256,0,10,13.230496,13.212128,13.248000,0.010406,0.826906,182.602,1300,MAXN,53.0,13.2,13.2
50331648,100663296,150994944,16,128,256,0,10,14.194448,14.190944,14.206208,0.005042,0.887153,170.202,1300,MAXN,53.0,13.2,13.2
50331648,100663296,150994944,16,256,256,1,10,12.809744,12.799456,12.814432,0.004329,0.800609,188.600,1300,MAXN,53.0,13.2,13.2
50331648,100663296,150994944,16,512,256,0,10,13.017680,13.010240,13.045600,0.009253,0.813605,185.588,1300,MAXN,53.0,13.2,13.2
50331648,100663296,150994944,16,1024,256,1,10,12.683264,12.679552,12.691808,0.003176,0.792704,190.481,1300,MAXN,53.0,13.2,13.2
50331648,100663296,150994944,32,16,256,0,10,68.262642,68.206078,68.279617,0.022811,2.133208,70.783,1300,MAXN,53.0,13.2,13.2
50331648,100663296,150994944,32,32,256,0,10,37.929457,37.913185,37.946079,0.009750,1.185296,127.390,1300,MAXN,53.0,13.2,13.2
50331648,100663296,150994944,32,64,256,0,10,26.446704,26.427073,26.464865,0.010885,0.826459,182.701,1300,MAXN,53.0,13.2,13.2
50331648,100663296,150994944,32,128,256,0,10,28.394608,28.379553,28.405088,0.007901,0.887332,170.167,1300,MAXN,53.0,13.2,13.2
50331648,100663296,150994944,32,256,256,1,10,25.615072,25.595776,25.625984,0.008380,0.800471,188.633,1300,MAXN,53.0,13.2,13.2
50331648,100663296,150994944,32,512,256,0,10,26.032721,26.024799,26.147264,0.035277,0.813523,185.606,1300,MAXN,53.0,13.2,13.2
50331648,100663296,150994944,32,1024,256,1,10,25.362976,25.355776,25.369505,0.004113,0.792593,190.508,1300,MAXN,53.0,13.2,13.2
100663296,201326592,301989888,1,16,256,0,10,4.970672,4.968736,4.976992,0.002189,4.970672,60.754,1300,MAXN,53.0,13.2,13.2
100663296,201326592,301989888,1,32,256,0,10,3.057424,3.055520,3.064448,0.002889,3.057424,98.773,1300,MAXN,53.0,13.2,13.2
100663296,201326592,301989888,1,64,256,0,10,2.258880,2.240288,2.274240,0.011755,2.258880,133.690,1300,MAXN,53.0,13.2,13.2
100663296,201326592,301989888,1,128,256,0,10,1.994352,1.991520,2.005408,0.004307,1.994352,151.423,1300,MAXN,53.0,13.2,13.2
100663296,201326592,301989888,1,256,256,0,10,1.749600,1.743104,1.758272,0.004462,1.749600,172.605,1300,MAXN,53.0,13.2,13.2
100663296,201326592,301989888,1,512,256,0,10,1.730880,1.726720,1.738624,0.004172,1.730880,174.472,1300,MAXN,53.0,13.2,13.2
100663296,201326592,301989888,1,1024,256,1,10,1.688272,1.672576,1.691808,0.005812,1.688272,178.875,1300,MAXN,53.0,13.2,13.2
100663296,201326592,301989888,2,16,256,0,10,9.939648,9.933056,9.943808,0.003025,4.969824,60.765,1300,MAXN,53.0,13.2,13.2
100663296,201326592,301989888,2,32,256,0,10,6.115696,6.112256,6.119040,0.002350,3.057848,98.759,1300,MAXN,53.0,13.2,13.2
100663296,201326592,301989888,2,64,256,0,10,4.506240,4.492352,4.518144,0.006758,2.253120,134.032,1300,MAXN,53.0,13.2,13.2
100663296,201326592,301989888,2,128,256,0,10,3.987376,3.982976,3.992960,0.002936,1.993688,151.473,1300,MAXN,53.0,13.2,13.2
100663296,201326592,301989888,2,256,256,0,10,3.500784,3.495296,3.510208,0.005544,1.750392,172.527,1300,MAXN,53.0,13.2,13.2
100663296,201326592,301989888,2,512,256,0,10,3.453872,3.445376,3.461760,0.004633,1.726936,174.870,1300,MAXN,53.0,13.2,13.2
100663296,201326592,301989888,2,1024,256,1,10,3.367360,3.362112,3.375072,0.004197,1.683680,179.363,1300,MAXN,53.0,13.2,13.2
100663296,201326592,301989888,4,16,256,0,10,19.872224,19.864672,19.876991,0.003479,4.968056,60.786,1300,MAXN,53.0,13.2,13.2
100663296,201326592,301989888,4,32,256,0,10,12.225072,12.216960,12.231392,0.005533,3.056268,98.810,1300,MAXN,53.0,13.2,13.2
100663296,201326592,301989888,4,64,256,0,10,9.008048,8.986016,9.024640,0.011019,2.252012,134.098,1300,MAXN,53.0,13.2,13.2
100663296,201326592,301989888,4,128,256,0,10,7.971232,7.962272,7.980896,0.004872,1.992808,151.540,1300,MAXN,53.0,13.2,13.2
100663296,201326592,301989888,4,256,256,0,10,6.999360,6.985984,7.008608,0.007669,1.749840,172.581,1300,MAXN,53.0,13.2,13.2
100663296,201326592,301989888,4,512,256,0,10,6.902944,6.891264,6.912352,0.005938,1.725736,174.992,1300,MAXN,53.0,13.2,13.2
100663296,201326592,301989888,4,1024,256,1,10,6.735088,6.715456,6.754880,0.010672,1.683772,179.353,1300,MAXN,53.0,13.2,13.2
100663296,201326592,301989888,8,16,256,0,10,39.738256,39.734432,39.741791,0.002063,4.967282,60.796,1300,MAXN,53.0,13.2,13.2
100663296,201326592,301989888,8,32,256,0,10,24.452112,24.440639,24.465025,0.007142,3.056514,98.802,1300,MAXN,53.0,13.2,13.2
100663296,201326592,301989888,8,64,256,0,10,18.011776,18.001600,18.036064,0.013611,2.251472,134.130,1300,MAXN,53.0,13.2,13.2
100663296,201326592,301989888,8,128,256,0,10,15.941536,15.932288,15.948896,0.004649,1.992692,151.549,1300,MAXN,53.0,13.2,13.2
100663296,201326592,301989888,8,256,256,0,10,13.990304,13.969888,13.999264,0.009394,1.748788,172.685,1300,MAXN,53.0,13.2,13.2
100663296,201326592,301989888,8,512,256,0,10,13.803376,13.782848,13.818592,0.011281,1.725422,175.024,1300,MAXN,53.0,13.2,13.2
100663296,201326592,301989888,8,1024,256,1,10,13.463536,13.434912,13.500256,0.021311,1.682942,179.442,1300,MAXN,53.0,13.2,13.2
100663296,201326592,301989888,16,16,256,0,10,79.473282,79.460220,79.484703,0.007521,4.967080,60.798,1300,MAXN,53.0,13.2,13.2
100663296,201326592,301989888,16,32,256,0,10,48.903904,48.880447,48.922272,0.013131,3.056494,98.803,1300,MAXN,53.0,13.2,13.2
100663296,201326592,301989888,16,64,256,0,10,36.020208,36.009823,36.033054,0.007380,2.251263,134.142,1300,MAXN,53.0,13.2,13.2
100663296,201326592,301989888,16,128,256,0,10,31.874768,31.860992,31.892288,0.009519,1.992173,151.588,1300,MAXN,53.0,13.2,13.2
100663296,201326592,301989888,16,256,256,0,10,27.969728,27.933023,27.990688,0.015192,1.748108,172.752,1300,MAXN,53.0,13.2,13.2
100663296,201326592,301989888,16,512,256,0,10,27.584577,27.575905,27.620800,0.015354,1.724036,175.164,1300,MAXN,53.0,13.2,13.2
100663296,201326592,301989888,16,1024,256,1,10,26.912304,26.903008,26.941696,0.015420,1.682019,179.540,1300,MAXN,53.0,13.2,13.2
100663296,201326592,301989888,32,16,256,0,10,158.935043,158.912292,158.955078,0.011361,4.966720,60.803,1300,MAXN,53.0,13.2,13.2
100663296,201326592,301989888,32,32,256,0,10,97.799118,97.771294,97.816803,0.013676,3.056222,98.811,1300,MAXN,53.0,13.2,13.2
100663296,201326592,301989888,32,64,256,0,10,72.051517,72.020477,72.090691,0.020485,2.251610,134.122,1300,MAXN,53.0,13.2,13.2
100663296,201326592,301989888,32,128,256,0,10,63.743471,63.714912,63.782879,0.018177,1.991983,151.603,1300,MAXN,53.0,13.2,13.2
100663296,201326592,301989888,32,256,256,0,10,55.934671,55.879936,55.982239,0.025884,1.747958,172.767,1300,MAXN,53.0,13.2,13.2
100663296,201326592,301989888,32,512,256,0,10,55.202272,55.169346,55.239040,0.023334,1.725071,175.059,1300,MAXN,53.0,13.2,13.2
100663296,201326592,301989888,32,1024,256,1,10,53.850304,53.803169,53.908897,0.026767,1.682822,179.454,1300,MAXN,53.0,13.2,13.2
